line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nrwkf__id,erwkf__id,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,id
Pvalb-IRES-Cre,466245544,Pvalb-IRES-Cre;Ai14-170929.04.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,383.0059781,8,19,0.879325454,0.661982194,491458277,491199878,1.294285841,0.006618229,0.968485592,170,8.355111381,23.8347561,41.95553736,114.9999987,7.854571667,-71.07140859,5749,7583,/external/mousecelltypes/prod132/specimen_466245544/min_xy_320393368.aff,8527.36,1716.65,2572.11,0.837721,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/487660489,/api/v2/well_known_file_download/491383758,/api/v2/well_known_file_download/491383760,298
Pvalb-IRES-Cre,484742605,Pvalb-IRES-Cre;Ai14-201773.03.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,514603323,1.29408327,,0.742214578,390,6.034984112,,,67.1875,13.03523667,-71.37477759,,,,9079.14,797.328,7822.08,0.252092,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/484744033,/api/v2/well_known_file_download/491376645,346
Rorb-IRES2-Cre,488683322,Rorb-IRES2-Cre-D;Ai14-212872.06.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496606543,1.292318177,0.00789747,0.504968203,130,10.96780114,37.10173077,26.9529205,166.5626189,5.256935,-75.19663384,,,,8305.87,1101.11,8074.81,0.615442,cre reporter negative,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/488684491,/api/v2/well_known_file_download/491382082,585
Pvalb-IRES-Cre,471085676,Pvalb-IRES-Cre;Ai14-180633.04.01.01,left,565,"posteromedial visual area, layer 5",VISpm5,533,VISpm,5,185.6408282,7,7,0.862866489,0.697823646,491771161,491200018,1.291328822,0.008947499,1.555833159,290,6.102054849,9.046,110.5460977,130.6249631,10.67977,-74.78975423,5754,5751,/external/mousecelltypes/prod324/specimen_471085676/min_xy_471085676.aff,8046.41,855.81,3861.59,0.558052,cre reporter positive,0,1,1,NA,aspiny,/api/v2/well_known_file_download/487659425,/api/v2/well_known_file_download/487623047,/api/v2/well_known_file_download/491384147,307
Pvalb-IRES-Cre,509515969,Pvalb-IRES-Cre;Ai14-236447.02.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,515522039,1.289148992,-0.017614275,1.147058824,270,6.292852516,36.248,27.58772898,121.8749955,9.73326,-73.5458374,7588,7602,/external/mousecelltypes/prod706/specimen_509515969/min_xy_509515969.aff,9041.57,794.459,3320.26,0.188498,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/512505332,/api/v2/well_known_file_download/512505342,398
Pvalb-IRES-Cre,396369826,Pvalb-IRES-Cre;Ai14-177451.04.02.01,right,312782616,"Rostrolateral area, layer 5",VISrl5,417,VISrl,5,,,,,,,491200361,1.287027919,-0.000706945,0.944587577,190,7.184422517,44.67772727,22.38251722,147.8124987,8.642616667,-70.96197826,,,,8147.64,1293.15,8941.64,0.381362,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487618517,/api/v2/well_known_file_download/491376290,291
Pvalb-IRES-Cre,341442651,Pvalb-IRES-Cre;Ai14-178310.02.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,98.61144523,9,34,0.927960534,0.782536764,513557095,491200482,1.286316116,-0.052525376,0.587671305,350,6.486945438,48.77363636,20.50287972,66.56242319,14.845745,-82.11792755,5756,5762,/external/mousecelltypes/prod250/specimen_341442651/min_xy_341442651.aff,8664.76,691.996,3147.67,0.106755,cre reporter positive,2,1,0,NA,aspiny,/api/v2/well_known_file_download/487660130,/api/v2/well_known_file_download/487619147,/api/v2/well_known_file_download/491384424,288
Pvalb-IRES-Cre,313862373,Pvalb-IRES-Cre;Ai14-165171.03.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,289.5157503,6,19,0.892706124,0.75533663,491458266,491202627,1.28519606,,0.047947455,630,6.470128405,,,67.5,21.1233675,-76.89402584,5740,5738,/external/mousecelltypes/prod132/specimen_313862373/min_xy_313862373.aff,8838.57,1796.29,2548.27,0.799507,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/487660495,/api/v2/well_known_file_download/491383868,/api/v2/well_known_file_download/491383873,262
Pvalb-IRES-Cre,500864322,Pvalb-IRES-Cre;Ai14-226400.05.02.01,right,41,"posteromedial visual area, layer 2/3",VISpm2/3,533,VISpm,02-Mar,,,,,,,515390483,1.282817846,0.004725318,0.844981139,520,4.990350761,12.58027027,79.4895482,55.15624955,20.78065333,-81.55860901,7585,5735,/external/mousecelltypes/prod623/specimen_500864322/min_xy_500864322.aff,8124.79,561.976,7728.24,0.190267,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/514792941,/api/v2/well_known_file_download/514792943,395
Pvalb-IRES-Cre,488222410,Pvalb-IRES-Cre;Ai14-212111.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496453658,1.28281384,0.001219903,0.693433296,320,7.795341078,8.775625,113.9519977,96.20546867,,-72.27113922,7575,7573,/external/mousecelltypes/prod558/specimen_488222410/min_xy_488222410.aff,8549.19,1361.71,8822.24,0.471941,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488274037,/api/v2/well_known_file_download/491381253,374
Pvalb-IRES-Cre,485639243,Pvalb-IRES-Cre;Ai14-204092.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496603416,1.282615077,,1.224166667,570,5.016921341,6.97,143.472023,63.90613623,22.22576167,-75.34170776,,,,9136.73,1400.76,8718.47,0.407208,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/485644539,/api/v2/well_known_file_download/491376329,357
Ntsr1-Cre_GN220,485905391,Ntsr1-Cre;Ai14-204779.04.02.01,right,565,"posteromedial visual area, layer 5",VISpm5,533,VISpm,5,341.5262846,6,17,0.905861168,0.794134211,496085285,491316668,1.28046835,,0.845555515,300,7.857701457,5.985,167.0843776,106.0937131,13.7098225,-65.34236661,9437,9426,/external/mousecelltypes/prod506/specimen_485905391/min_xy_485905391.aff,8169.58,822.725,7209.04,0.607481,cre reporter negative,0,0,0,NA,aspiny,/api/v2/well_known_file_download/496085441,/api/v2/well_known_file_download/485906808,/api/v2/well_known_file_download/491378096,231
Pvalb-IRES-Cre,469992918,Pvalb-IRES-Cre;Ai14-180631.02.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,186.2430787,7,20,0.906091809,0.775889783,501276727,487096896,1.278412385,,0.006761007,800,5.162955845,,,66.20537894,,-77.86522637,5740,7578,/external/mousecelltypes/prod307/specimen_469992918/min_xy_469992918.aff,9020.3,1230.52,2744.19,0.33654,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/487659610,/api/v2/well_known_file_download/483154488,/api/v2/well_known_file_download/491383636,303
Pvalb-IRES-Cre,333785935,Pvalb-IRES-Cre;Ai14-176852.02.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,207.5519476,6,19,0.902749461,0.780224177,495889703,487096973,1.276901558,,0.226852531,300,7.582615644,6.745,148.2579689,103.9062489,,-77.6422319,5734,3923,/external/mousecelltypes/prod248/specimen_333785935/min_xy_333785935.aff,8744.31,918.112,7542.29,0.543684,cre reporter positive,0,0,1,NA,aspiny,/api/v2/well_known_file_download/487659614,/api/v2/well_known_file_download/483152234,/api/v2/well_known_file_download/491383862,284
Pvalb-IRES-Cre,479225274,Pvalb-IRES-Cre;Ai14-195278.05.02.01,right,312782612,"Rostrolateral area, layer 4",VISrl4,417,VISrl,4,,,,,,,515461879,1.272478779,0.024937273,0.872090596,270,7.181471915,12.54176471,79.73359599,105.4686366,14.245135,-68.58795447,,,,7987.08,1120.45,8764.33,0.324659,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491767038,/api/v2/well_known_file_download/491767040,327
Pvalb-IRES-Cre,487405644,Pvalb-IRES-Cre;Ai14-212811.03.02.01,right,774,"Retrosplenial area, lateral agranular part, layer 5",RSPagl5,894,RSPagl,5,,,,,,,496604189,1.272069818,0.000996272,0.768557207,190,6.391469346,19.3622549,51.64687714,145.6250395,7.695571667,-69.59015627,,,,8570.31,461.651,6734.16,0.172616,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487427753,/api/v2/well_known_file_download/491383612,367
Pvalb-IRES-Cre,321016044,Pvalb-IRES-Cre;Ai14-171555.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496895106,1.266971555,0.000995637,0.812121265,390,6.955983801,13.90583333,71.91226703,97.34378716,15.189315,-76.27424487,,,,8719.19,1219.05,2915.61,0.484599,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487626910,/api/v2/well_known_file_download/491381958,274
Rorb-IRES2-Cre,488504814,Rorb-IRES2-Cre-D;Ai14-212869.04.02.01,right,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,216.2880362,8,20,0.911641905,0.69846322,514342476,496285695,1.26586832,-0.042414758,1.111960949,260,7.31472055,35.5504,28.12907872,122.1876155,10.6166,-73.83482316,9416,5747,/external/mousecelltypes/prod546/specimen_488504814/min_xy_488504814.aff,8553.49,1195.81,7894.29,0.749717,cre reporter negative,0,1,0,NA,aspiny,/api/v2/well_known_file_download/516477390,/api/v2/well_known_file_download/488551408,/api/v2/well_known_file_download/491382817,578
Pvalb-IRES-Cre,481093525,Pvalb-IRES-Cre;Ai14-198335.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496604961,1.265865241,,0.89840915,370,8.182194952,10.025,99.75062344,78.28125078,14.89034667,-69.00113358,7585,7580,/external/mousecelltypes/prod507/specimen_481093525/min_xy_481093525.aff,8662.52,1182.59,3174.45,0.579811,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/483103830,/api/v2/well_known_file_download/491382545,334
Pvalb-IRES-Cre,466114829,Pvalb-IRES-Cre;Ai14-170927.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496895291,1.265459091,0.001442213,1.115769181,320,4.27114924,7.221875,138.4681956,82.03117278,14.54778833,-78.31802775,7583,5749,/external/mousecelltypes/prod132/specimen_466114829/min_xy_466114829.aff,9543.63,1725.15,2908.72,0.61817,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487637599,/api/v2/well_known_file_download/491377054,297
Pvalb-IRES-Cre,475894121,Pvalb-IRES-Cre;Ai14-185566.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491200229,1.265072672,,0.736156627,200,6.224951694,14.98,66.75567423,149.6875777,,-78.50987986,9437,7599,/external/mousecelltypes/prod8/specimen_475894121/min_xy_475894121.aff,8351.8,821.051,3522.46,0.396326,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491376636,/api/v2/well_known_file_download/491376639,316
Rorb-IRES2-Cre,486513293,Rorb-IRES2-Cre-D;Ai14-206931.04.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496604306,1.264655748,0.008328699,1.651685374,230,5.252481204,6.650125,150.3731133,116.2054661,9.69066,-66.24020204,,,,9009.86,1071.6,8382.32,0.321158,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/486519025,/api/v2/well_known_file_download/491384332,569
Pvalb-IRES-Cre,481127932,Pvalb-IRES-Cre;Ai14-199002.06.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496390187,1.263915585,0.018728396,1.312170829,290,9.302251426,9.03875,110.634767,164.6874634,9.249581667,-70.64434361,5744,3891,/external/mousecelltypes/prod511/specimen_481127932/min_xy_481127932.aff,8287.62,1169.19,8476.33,0.506705,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483151576,/api/v2/well_known_file_download/491381001,338
Sst-IRES-Cre,323452196,Sst-IRES-Cre;Ai14-172534.04.02.01,right,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,175.156003,6,7,0.906751646,0.577355618,513556741,491199336,1.263677322,0.002758327,0.64437365,270,9.885314368,12.57064103,79.55043804,104.6878815,8.8457575,-72.1350953,7592,7597,/external/mousecelltypes/prod217/specimen_323452196/min_xy_323452196.aff,8791.66,1705.87,8552.59,0.903181,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/487659497,/api/v2/well_known_file_download/491376750,/api/v2/well_known_file_download/491376753,714
Htr3a-Cre_NO152,474980317,Htr3a-Cre_NO152;Ai14-182006.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491200882,1.251337602,,0.033951533,30.00000191,36.79471762,28.45,35.14938489,330.6250089,,-61.22784466,5748,5754,/external/mousecelltypes/prod350/specimen_474980317/min_xy_474980317.aff,8478.4,1113.03,3278.8,0.588246,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491376050,/api/v2/well_known_file_download/491376053,96
Rorb-IRES2-Cre,488697964,Rorb-IRES2-Cre-D;Ai14-212873.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496285576,1.248572108,0.000968816,1.064011179,249.9999847,7.006244559,11.93475904,83.78887223,128.9062514,9.66613,-76.20732757,5753,7592,/external/mousecelltypes/prod554/specimen_488697964/min_xy_488697964.aff,8110.15,1052.27,8229.22,0.515281,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488698963,/api/v2/well_known_file_download/491383379,589
Rorb-IRES2-Cre,488491756,Rorb-IRES2-Cre-D;Ai14-212868.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496604209,1.245436879,,0.810087601,469.9999695,6.58744459,,,60.62492417,18.744205,-73.8700995,,,,8601.02,848.879,7972.81,0.357731,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488492715,/api/v2/well_known_file_download/491378033,573
Pvalb-IRES-Cre,488497498,Pvalb-IRES-Cre;Ai14-212440.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496273265,1.243703443,0.006670196,0.713257552,370,6.902019424,14.89,67.15916723,70.15621248,16.42352,-75.81222607,7601,7601,/external/mousecelltypes/prod549/specimen_488497498/min_xy_488497498.aff,9099.67,1028.37,8060.28,0.381764,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488498365,/api/v2/well_known_file_download/491382225,379
Pvalb-IRES-Cre,479298854,Pvalb-IRES-Cre;Ai14-180633.02.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496390266,1.242690961,0.005724966,0.626902661,520,4.992942596,16.12958333,61.99788174,58.59378861,21.70248333,-77.01522682,7602,9434,/external/mousecelltypes/prod406/specimen_479298854/min_xy_479298854.aff,8739.76,779.779,7942.93,0.278993,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/491766326,/api/v2/well_known_file_download/491766328,328
Pvalb-IRES-Cre,486783119,Pvalb-IRES-Cre;Ai14-212809.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,257.6569925,7,17,0.909740626,0.760412445,500961660,491317485,1.242522252,0.005373569,0.796344639,300,6.30181177,13.08681818,76.41276788,84.37503898,11.57412,-73.96957347,9438,5773,/external/mousecelltypes/prod516/specimen_486783119/min_xy_486783119.aff,8802.03,817.841,3676.22,0.37435,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/501086512,/api/v2/well_known_file_download/486787381,/api/v2/well_known_file_download/491383408,361
Sst-IRES-Cre,476751360,Sst-IRES-Cre;Ai14-188742.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,223.619637,5,10,0.948075953,0.662639604,508278881,491316843,1.242267734,,0.671190052,230,8.588568487,5.275,189.5734597,167.9688907,,-74.12091364,5735,5748,/external/mousecelltypes/prod507/specimen_476751360/min_xy_476751360.aff,8627.97,1061.69,3702.42,0.676352,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/508279118,/api/v2/well_known_file_download/491377012,/api/v2/well_known_file_download/491377017,766
Pvalb-IRES-Cre,475550148,Pvalb-IRES-Cre;Ai14-185362.05.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491200175,1.240245708,0.056505824,0.827011466,220,6.267726511,10.13333333,98.68421053,114.5312533,10.05903167,-75.65821293,,,,7754.37,887.959,3188.77,0.355077,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491377456,/api/v2/well_known_file_download/491377459,313
Htr3a-Cre_NO152,482644550,Htr3a-Cre_NO152;Ai14-200442.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,163.1019821,8,25,0.916860208,0.708736877,495337163,491317559,1.238961436,0.004015966,0.918840417,469.9999695,6.801959948,11.8871875,84.12418833,65.62503881,18.08299333,-76.60201022,9423,9416,/external/mousecelltypes/prod466/specimen_482644550/min_xy_482644550.aff,8595.79,1279.37,8520.7,0.546411,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/489405460,/api/v2/well_known_file_download/484620477,/api/v2/well_known_file_download/491376911,132
Sst-IRES-Cre,482690728,Sst-IRES-Cre;Ai14-199390.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,222.0384213,5,13,0.890191666,0.722829437,492101027,491316452,1.237463717,0.003541695,0.900456688,110,10.14321186,15.53349206,64.37702456,162.5447097,5.215105,-70.60791321,7597,7589,/external/mousecelltypes/prod466/specimen_482690728/min_xy_482690728.aff,8166.48,966.715,3204.82,0.441769,cre reporter positive,2,1,0,NA,aspiny,/api/v2/well_known_file_download/489405455,/api/v2/well_known_file_download/484628249,/api/v2/well_known_file_download/491383814,780
Pvalb-IRES-Cre,336676216,Pvalb-IRES-Cre;Ai14-176851.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,173.3140891,7,10,0.917016043,0.71140952,491120031,491200101,1.236772062,0.030534471,0.364712373,260,5.048795948,9.653333333,103.5911602,100.9374991,11.73103333,-82.91397878,3909,3897,/external/mousecelltypes/prod246/specimen_336676216/min_xy_336676216.aff,8134.6,993.685,3292.26,0.507451,cre reporter positive,2,0,0,NA,aspiny,/api/v2/well_known_file_download/487660372,/api/v2/well_known_file_download/487618665,/api/v2/well_known_file_download/491376376,286
Pvalb-IRES-Cre,480735016,Pvalb-IRES-Cre;Ai14-197722.03.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,,,,,,,496603144,1.226111928,0.040508386,1.008605088,190,5.465336819,10.42,95.96928983,133.9285496,11.61845,-78.85697031,3890,3892,/external/mousecelltypes/prod571/specimen_480735016/min_xy_480735016.aff,9141.27,1577.77,3370.06,0.961271,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/491768187,/api/v2/well_known_file_download/491767697,329
Pvalb-IRES-Cre,485253111,Pvalb-IRES-Cre;Ai14-202474.03.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,491317033,1.225284566,0.001269422,0.314973262,590,6.339791959,12.05568966,82.94838608,51.56250492,21.629085,-80.15268616,7606,7592,/external/mousecelltypes/prod492/specimen_485253111/min_xy_485253111.aff,8546.32,698.82,8229.35,0.131801,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/485254390,/api/v2/well_known_file_download/491383748,355
Scnn1a-Tg2-Cre,467782778,Scnn1a-Tg2-Cre;Ai14-176961.05.01.01,left,312782616,"Rostrolateral area, layer 5",VISrl5,417,VISrl,5,336.7491957,7,19,0.915731363,0.803322001,491771081,496894938,1.225039901,0.001040878,0.737291808,509.9999695,5.033956773,15.79773585,63.3002102,85.15643674,17.6775225,-79.88962916,9466,9464,/external/mousecelltypes/prod256/specimen_467782778/min_xy_467782778.aff,7697.41,1128.59,2888.31,0.453701,cre reporter negative,0,1,0,NA,aspiny,/api/v2/well_known_file_download/487660942,/api/v2/well_known_file_download/487636484,/api/v2/well_known_file_download/491376898,620
Pvalb-IRES-Cre,487640196,Pvalb-IRES-Cre;Ai14-212108.04.01.01,left,312782612,"Rostrolateral area, layer 4",VISrl4,417,VISrl,4,,,,,,,496604662,1.223586531,,0.439508083,410,5.783415639,,,86.56238805,15.0958775,-70.41886711,,,,8043.29,1389.93,2250.19,0.347032,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487641774,/api/v2/well_known_file_download/491376407,371
Rorb-IRES2-Cre,479772774,Rorb-IRES2-Cre-D;Ai14-196665.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496573448,1.222385728,0.001957283,0.819154367,390,5.253561791,15.85935484,63.05426735,69.21886632,14.05804167,-72.52892085,9426,5748,/external/mousecelltypes/prod428/specimen_479772774/min_xy_479772774.aff,8837.22,1473.4,2366.58,0.388093,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491377728,/api/v2/well_known_file_download/491377730,526
Ntsr1-Cre_GN220,490382353,Ntsr1-Cre;Ai14-214926.04.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,2568642.038,6,18,0.836348169,0.751648251,,496390138,1.221708509,0.003818767,1.419047419,310,4.951312041,8.16826087,122.4250812,80.31253891,16.29021167,-78.2118315,5738,5748,/external/mousecelltypes/prod566/specimen_490382353/min_xy_490382353.aff,8502.72,640.48,7856.82,0.205314,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/490383187,/api/v2/well_known_file_download/491623241,251
Pvalb-IRES-Cre,320466871,Pvalb-IRES-Cre;Ai14-170931.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,191.6485977,6,23,0.85742677,0.736547065,491770545,491200011,1.219815297,0.001517695,1.5196707,390,7.779458945,5.576488764,179.32431,74.21875,11.55096,-69.64280519,7589,7593,/external/mousecelltypes/prod170/specimen_320466871/min_xy_320466871.aff,7908.08,1237.82,3157.7,0.7225,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/487660111,/api/v2/well_known_file_download/487626868,/api/v2/well_known_file_download/491376945,273
Pvalb-IRES-Cre,488770805,Pvalb-IRES-Cre;Ai14-213182.05.01.01,left,41,"posteromedial visual area, layer 2/3",VISpm2/3,533,VISpm,02-Mar,,,,,,,496603047,1.219145548,0.010356097,0.487817401,340,7.15103069,10.3936,96.21305419,99.99984844,,-75.51704513,,,,7892.38,636.749,3605.39,0.249792,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488771315,/api/v2/well_known_file_download/491525288,388
Sst-IRES-Cre,472517038,Sst-IRES-Cre;Ai14-181375.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,488716778,1.218288588,-0.092668718,0.033113079,390,12.767456,9.048125,110.5201354,171.3169959,,-73.90412587,,,,8911.22,1520.33,2614.26,0.553654,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483155162,/api/v2/well_known_file_download/491378749,740
Htr3a-Cre_NO152,481099785,Htr3a-Cre_NO152;Ai14-200433.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496605421,1.217276076,,0.720129359,410,5.935486258,10.185,98.18360334,78.43750222,15.13688,-70.72013516,7581,7581,/external/mousecelltypes/prod454/specimen_481099785/min_xy_481099785.aff,8214.68,827.477,8113.49,0.325867,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483106679,/api/v2/well_known_file_download/491384020,124
Pvalb-IRES-Cre,488685185,Pvalb-IRES-Cre;Ai14-209764.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496604388,1.216799442,-0.000460816,2.010400402,509.9999695,5.043919622,9.215648148,108.5110872,92.52218838,10.15566333,-77.20398038,,,,8209.66,967.161,3016.64,0.359792,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488686494,/api/v2/well_known_file_download/491515460,382
Htr3a-Cre_NO152,481136138,Htr3a-Cre_NO152;Ai14-200434.06.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,269.830785,8,18,0.922989638,0.759858571,513556276,491316983,1.213808583,0.001921928,0.73609596,310,5.402794409,13.70443662,72.96907036,78.43746265,11.20407167,-78.4835901,7606,9442,/external/mousecelltypes/prod460/specimen_481136138/min_xy_481136138.aff,8150.5,961.32,7788.93,0.587155,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/489405398,/api/v2/well_known_file_download/485476002,/api/v2/well_known_file_download/491382798,125
Scnn1a-Tg2-Cre,478891084,Scnn1a-Tg2-Cre;Ai14-193643.05.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496573403,1.21347152,0.002201036,1.447759214,100,7.077463411,9.29995283,107.5274271,199.3750782,4.483426667,-72.16645189,5738,5734,/external/mousecelltypes/prod416/specimen_478891084/min_xy_478891084.aff,8388.9,1134.76,8566.74,0.416609,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/491376469,/api/v2/well_known_file_download/491376473,629
Gad2-IRES-Cre,397220859,Gad2-IRES-Cre;Ai14-177639.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,487097156,1.212225362,,1.236597542,330,6.12219724,6.59,151.7450683,91.40624917,14.6666425,-74.99556626,5764,5763,/external/mousecelltypes/prod281/specimen_397220859/min_xy_397220859.aff,8516.23,1001.79,3224.46,0.447816,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483154542,/api/v2/well_known_file_download/491381303,66
Pvalb-IRES-Cre,478828646,Pvalb-IRES-Cre;Ai14-195049.06.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,250.2996468,5,13,0.920699816,0.724181872,491119606,491200968,1.211476451,,1.312663647,410,7.619675724,,,112.5,,-71.32813416,7576,7583,/external/mousecelltypes/prod416/specimen_478828646/min_xy_478828646.aff,8108.22,1191.38,3455.2,0.796089,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/489405409,/api/v2/well_known_file_download/487627206,/api/v2/well_known_file_download/491380687,322
Pvalb-IRES-Cre,482444444,Pvalb-IRES-Cre;Ai14-199001.03.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496390230,1.204547096,0.034776009,0.666690299,350,4.989565018,30.73375,32.53751983,64.53125072,16.01497333,-76.95507282,5728,5740,/external/mousecelltypes/prod507/specimen_482444444/min_xy_482444444.aff,9061.26,705.631,3686.59,0.205072,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/485476064,/api/v2/well_known_file_download/491384668,339
